episode,stage,steps,capture_success,outcome_code,captured_target_count,escaped_target_count,total_reward_hunters,total_reward_targets,avg_chase_reward,avg_capture_reward,avg_escape_reward,avg_alignment_reward,avg_gap_reward,avg_stuck_penalty,avg_blocked_chase,avg_containment_reward,avg_role_geometry_reward,avg_escape_bandwidth,avg_critic_loss,avg_actor_loss,avg_active_targets,avg_min_group_size,avg_max_group_size,avg_group_size_std,avg_interceptors
229,default,250,0,-1,0,1,-66.9251,-86.3080,-0.0002,0.0000,0.0678,0.0546,0.0000,0.0000,0.0015,0.0000,0.0000,0.5827,0.958928,-2.524035,1.3520,4.9320,4.9320,0.0000,0.0000
230,default,250,0,1,1,0,29.4505,-110.8694,-0.0002,0.0200,0.0740,0.0471,0.0000,0.0000,0.0000,0.0000,0.0000,0.5512,1.081454,-2.567019,1.3240,5.0160,5.0160,0.0000,0.0000
231,default,250,0,-1,0,1,-69.9141,-72.4266,-0.0001,0.0000,0.0928,0.0525,0.0000,0.0000,0.0000,0.0000,0.0000,0.5797,1.038092,-2.583819,1.3240,5.0160,5.0160,0.0000,0.0000
232,default,250,0,0,0,0,-21.3542,-401.6625,-0.0002,0.0000,0.1083,0.0333,0.0000,0.0000,0.0059,0.0000,0.0000,0.4579,1.202555,-2.611963,2.0000,3.0000,3.0000,0.0000,0.0000
233,default,250,0,-1,0,1,-70.6346,-69.9039,-0.0001,0.0000,0.0944,0.0530,0.0000,0.0000,0.0007,0.0000,0.0000,0.5643,1.208244,-2.736075,1.3200,5.0280,5.0280,0.0000,0.0000
234,default,250,0,-1,0,1,-68.6927,-84.2453,-0.0000,0.0000,0.0762,0.0501,0.0000,0.0000,0.0000,0.0000,0.0000,0.5629,1.168516,-2.695262,1.3360,4.9800,4.9800,0.0000,0.0000
235,default,250,0,-1,0,1,-79.9056,-78.3654,-0.0001,0.0000,0.0729,0.0544,0.0000,0.0000,0.0390,0.0000,0.0000,0.5571,1.235258,-2.632667,1.3400,4.9680,4.9680,0.0000,0.0000
236,default,250,0,-1,0,1,-70.6033,-70.8023,-0.0001,0.0000,0.0967,0.0535,0.0000,0.0000,0.0007,0.0000,0.0000,0.5736,1.206396,-2.598769,1.3240,5.0160,5.0160,0.0000,0.0000
237,default,250,0,-1,0,1,-72.3715,-83.3462,-0.0001,0.0000,0.0595,0.0550,0.0000,0.0000,0.0000,0.0000,0.0000,0.5764,1.445756,-2.545304,1.3360,4.9800,4.9800,0.0000,0.0000
238,default,250,0,-1,0,1,-72.8168,-99.1446,-0.0001,0.0000,0.0423,0.0480,0.0000,0.0000,0.0021,0.0000,0.0000,0.5682,1.400168,-2.523976,1.3320,4.9920,4.9920,0.0000,0.0000
239,default,250,0,-1,0,1,-72.3644,-79.8622,-0.0001,0.0000,0.0860,0.0558,0.0000,0.0000,0.0000,0.0000,0.0000,0.6096,1.346180,-2.468373,1.3560,4.9200,4.9200,0.0000,0.0000
240,default,250,0,0,0,0,-6.4503,-638.0664,-0.0002,0.0000,-0.0081,0.0110,0.0000,0.0000,0.0075,0.0000,0.0000,0.3399,1.361698,-2.473098,2.0000,3.0000,3.0000,0.0000,0.0000
241,default,250,0,0,0,0,-6.6979,-642.1378,-0.0003,0.0000,-0.0010,0.0115,0.0000,0.0000,0.0048,0.0000,0.0000,0.4368,1.256289,-2.574305,2.0000,3.0000,3.0000,0.0000,0.0000
242,default,250,0,0,0,0,-10.2049,-631.5067,-0.0002,0.0000,-0.0082,0.0116,0.0000,0.0000,0.0084,0.0000,0.0000,0.2425,1.087921,-2.658586,2.0000,3.0000,3.0000,0.0000,0.0000
243,default,250,0,-1,0,1,-75.9751,-282.7728,-0.0004,0.0000,-0.0220,0.0361,0.0000,0.0000,0.0145,0.0000,0.0000,0.4111,1.007989,-2.749849,1.3160,5.0400,5.0400,0.0000,0.0000
244,default,250,0,0,0,0,-14.9334,-626.6403,-0.0003,0.0000,-0.0178,0.0154,0.0000,0.0000,0.0143,0.0000,0.0000,0.2203,0.993871,-2.796415,2.0000,3.0000,3.0000,0.0000,0.0000
245,default,250,0,-1,0,1,-139.8857,-291.7460,-0.0003,0.0000,-0.0264,0.0389,0.0000,0.0000,0.1630,0.0000,0.0000,0.2938,0.728428,-2.738687,1.3600,4.9080,4.9080,0.0000,0.0000
246,default,250,0,-1,0,1,-77.3195,-283.3998,-0.0005,0.0000,-0.0313,0.0384,0.0000,0.0000,0.0092,0.0000,0.0000,0.2811,0.815690,-2.704974,1.3320,4.9920,4.9920,0.0000,0.0000
247,default,250,0,0,0,0,-10.5919,-605.7693,-0.0003,0.0000,-0.0233,0.0203,0.0000,0.0000,0.0103,0.0000,0.0000,0.2935,1.034716,-2.590053,2.0000,3.0000,3.0000,0.0000,0.0000
248,default,250,0,-1,0,1,-143.7241,-293.7418,-0.0004,0.0000,-0.0357,0.0380,0.0000,0.0000,0.1593,0.0000,0.0000,0.4769,0.847064,-2.399469,1.3520,4.9320,4.9320,0.0000,0.0000
249,default,250,0,0,0,0,-13.4080,-645.7915,-0.0002,0.0000,-0.0080,0.0109,0.0000,0.0000,0.0118,0.0000,0.0000,0.2796,1.105546,-2.263044,2.0000,3.0000,3.0000,0.0000,0.0000
250,default,250,0,-1,0,1,-79.1943,-287.3254,-0.0005,0.0000,-0.0324,0.0359,0.0000,0.0000,0.0059,0.0000,0.0000,0.2792,1.021408,-2.207772,1.3160,5.0400,5.0400,0.0000,0.0000
