episode,stage,steps,capture_success,outcome_code,captured_target_count,escaped_target_count,total_reward_hunters,total_reward_targets,avg_chase_reward,avg_capture_reward,avg_escape_reward,avg_alignment_reward,avg_gap_reward,avg_stuck_penalty,avg_blocked_chase,avg_containment_reward,avg_role_geometry_reward,avg_escape_bandwidth,avg_critic_loss,avg_actor_loss,avg_active_targets,avg_min_group_size,avg_max_group_size,avg_group_size_std,avg_interceptors
237,default,86,0,-1,0,2,-97.0295,43.5348,0.0001,0.0000,-0.0402,0.1720,0.0000,0.0000,0.0000,0.0000,0.0000,0.8027,1.471777,-0.001450,1.9302,3.1395,3.1395,0.0000,1.8372
238,default,250,0,-1,0,1,-155.7952,-36.6678,-0.0001,0.0000,0.1417,0.0523,0.0000,0.0000,0.0000,0.0000,0.0000,0.5577,1.370401,0.518525,1.3360,4.9800,4.9800,0.0000,1.3000
239,default,250,0,-1,0,1,-69.9176,-295.4450,0.0000,0.0000,-0.0074,0.0330,0.0000,0.0000,0.0084,0.0000,0.0000,0.2408,1.385127,1.142950,1.3240,5.0160,5.0160,0.0000,0.3680
240,default,250,0,0,0,0,-6.8217,-627.0956,-0.0001,0.0000,-0.0522,0.0194,0.0000,0.0000,0.0000,0.0000,0.0000,0.1724,1.247544,0.982818,2.0000,3.0000,3.0000,0.0000,0.2280
241,default,250,0,1,1,0,36.2946,-321.7104,-0.0001,0.0200,-0.0384,0.0177,0.0000,0.0000,0.0000,0.0000,0.0000,0.1834,1.260890,0.795194,1.1200,5.6280,5.6280,0.0000,0.2120
242,default,250,0,1,1,0,36.2661,-328.1700,-0.0003,0.0200,-0.0476,0.0170,0.0000,0.0000,0.0018,0.0000,0.0000,0.1814,1.036808,0.243509,1.1200,5.6280,5.6280,0.0000,0.2080
243,default,250,0,0,0,0,-7.0907,-625.3135,-0.0002,0.0000,-0.0342,0.0169,0.0000,0.0000,0.0000,0.0000,0.0000,0.4305,0.977392,0.045285,2.0000,3.0000,3.0000,0.0000,0.2120
244,default,250,0,0,0,0,-7.1407,-625.6568,-0.0002,0.0000,-0.0434,0.0188,0.0000,0.0000,0.0000,0.0000,0.0000,0.1796,0.591538,-0.170314,2.0000,3.0000,3.0000,0.0000,0.2200
245,default,250,0,0,0,0,-6.4798,-637.5416,-0.0002,0.0000,-0.0432,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.1474,0.627143,-0.958622,2.0000,3.0000,3.0000,0.0000,0.1920
246,default,250,0,0,0,0,-6.3990,-617.7052,-0.0002,0.0000,-0.0418,0.0208,0.0000,0.0000,0.0000,0.0000,0.0000,0.3186,0.224364,-1.231661,2.0000,3.0000,3.0000,0.0000,0.2360
247,default,250,0,-1,0,1,-74.2374,-311.9429,-0.0002,0.0000,-0.0585,0.0351,0.0000,0.0000,0.0000,0.0000,0.0000,0.2166,0.313502,-1.184950,1.3520,4.9320,4.9320,0.0000,0.4400
248,default,250,0,0,0,0,-8.0644,-620.6638,-0.0002,0.0000,-0.0441,0.0201,0.0000,0.0000,0.0000,0.0000,0.0000,0.1615,0.313492,-1.087270,2.0000,3.0000,3.0000,0.0000,0.2360
249,default,250,0,1,1,0,35.2016,-331.8497,-0.0003,0.0200,-0.0502,0.0157,0.0000,0.0000,0.0009,0.0000,0.0000,0.4026,0.427676,-1.053348,1.1160,5.6400,5.6400,0.0000,0.1960
250,default,250,0,-1,0,1,-67.4395,-300.6509,-0.0001,0.0000,-0.0440,0.0356,0.0000,0.0000,0.0000,0.0000,0.0000,0.2232,0.514225,-1.056697,1.3440,4.9560,4.9560,0.0000,0.4440
