episode,stage,steps,capture_success,outcome_code,captured_target_count,escaped_target_count,total_reward_hunters,total_reward_targets,avg_chase_reward,avg_capture_reward,avg_escape_reward,avg_alignment_reward,avg_gap_reward,avg_stuck_penalty,avg_blocked_chase,avg_containment_reward,avg_role_geometry_reward,avg_escape_bandwidth,avg_critic_loss,avg_actor_loss,avg_active_targets,avg_min_group_size,avg_max_group_size,avg_group_size_std,avg_interceptors
1,pursuit_avoidance,250,0,0,0,0,-485.2680,-458.4081,-0.0084,0.0000,-0.0003,0.0248,0.0000,0.0000,0.0679,0.0000,0.0000,0.6206,1.089661,-0.123187,2.0000,1.9880,4.0120,1.0120,0.0000
2,pursuit_avoidance,250,0,0,0,0,-559.3807,-505.2700,0.0027,0.0000,0.0000,0.0119,0.0000,0.0000,0.0016,0.0000,0.0000,0.6300,0.282346,-0.481100,2.0000,0.0000,6.0000,3.0000,0.0000
3,pursuit_avoidance,250,0,0,0,0,-550.8625,-500.8474,0.0020,0.0000,-0.0002,0.0138,0.0000,0.0000,0.0008,0.0000,0.0000,0.6308,0.027017,-0.644380,2.0000,0.0440,5.9560,2.9560,0.0000
4,pursuit_avoidance,250,0,0,0,0,-553.1174,-499.8927,0.0008,0.0000,-0.0009,0.0139,0.0000,0.0000,0.0014,0.0000,0.0000,0.5247,0.033805,-0.911414,2.0000,0.0000,6.0000,3.0000,0.0000
5,pursuit_avoidance,250,0,0,0,0,-548.8312,-502.4782,-0.0168,0.0000,0.0014,0.0109,0.0000,0.0000,0.5203,0.0000,0.0000,0.5012,0.037530,-1.157296,2.0000,0.1360,5.8640,2.8640,0.0000
6,pursuit_avoidance,250,0,0,0,0,-549.2132,-501.8990,-0.0208,0.0000,0.0016,0.0111,0.0000,0.0000,0.3085,0.0000,0.0000,0.5048,0.053091,-1.575157,2.0000,0.1960,5.8040,2.8040,0.0000
7,pursuit_avoidance,250,0,0,0,0,-507.0667,-490.9596,-0.0129,0.0000,0.0028,0.0146,0.0000,0.0000,0.4926,0.0000,0.0000,0.5136,0.058204,-2.372347,2.0000,0.8440,5.1560,2.1560,0.0000
8,pursuit_avoidance,250,0,0,0,0,-542.8495,-488.2725,-0.0099,0.0000,0.0027,0.0152,0.0000,0.0000,0.7777,0.0000,0.0000,0.5194,0.074160,-1.549099,2.0000,0.2800,5.7200,2.7200,0.0000
9,pursuit_avoidance,250,0,1,1,0,-435.6531,-298.2066,-0.0011,0.0500,-0.0030,0.0170,0.0000,0.0000,0.4463,0.0000,0.0000,0.6470,4.829585,-1.052861,1.3240,4.2920,5.7400,0.7240,0.0000
10,pursuit_avoidance,250,0,0,0,0,-413.3583,-451.9345,-0.0070,0.0000,0.0012,0.0212,0.0000,0.0000,0.4072,0.0000,0.0000,0.4888,7.877795,-1.568161,2.0000,2.3920,3.6080,0.6080,0.0000
11,pursuit_avoidance,250,0,-1,0,1,-374.4850,-145.8654,-0.0091,0.0000,0.0055,0.0667,0.0000,0.0000,0.3568,0.0000,0.0000,0.5616,6.630482,-2.650244,1.3400,4.2960,5.6400,0.6720,0.0000
12,pursuit_avoidance,250,0,-1,0,1,-328.0926,-350.3790,-0.0054,0.0000,0.0002,0.0559,0.0000,0.0000,0.1853,0.0000,0.0000,0.3601,6.507180,-3.614591,1.3400,4.1280,5.8080,0.8400,0.0000
13,pursuit_avoidance,250,0,0,0,0,-165.6629,-808.4442,-0.0018,0.0000,-0.0004,0.0257,0.0000,0.0000,0.0250,0.0000,0.0000,0.3384,6.103813,-4.705583,2.0000,0.9600,5.0400,2.0400,0.0000
14,pursuit_avoidance,39,1,2,2,0,250.4637,10.9244,0.0417,0.7692,0.0005,0.2164,0.0000,0.0000,0.0242,0.0000,0.0000,0.7244,7.055718,-5.101899,1.8718,0.4615,6.0000,2.7692,0.0000
15,pursuit_avoidance,40,1,2,2,0,222.6030,7.7266,0.0475,0.6250,-0.0010,0.2128,0.0000,0.0000,0.0000,0.0000,0.0000,0.6590,11.649992,-5.718196,1.9250,0.4500,5.7000,2.6250,0.0000
16,pursuit_avoidance,83,0,-1,1,1,22.9495,41.9902,-0.0048,0.1807,0.0003,0.1768,0.0000,0.0000,0.0000,0.0000,0.0000,0.7613,16.503131,-6.409651,1.5181,2.8554,5.8916,1.5181,0.0000
17,pursuit_avoidance,82,0,-1,1,1,-7.3481,41.8015,-0.0085,0.1220,0.0007,0.1749,0.0000,0.0000,0.0011,0.0000,0.0000,0.7609,18.112706,-6.961443,1.4634,3.2073,5.8659,1.3293,0.0000
18,pursuit_avoidance,48,1,2,2,0,249.1872,15.4758,0.0369,0.6250,0.0012,0.2226,0.0000,0.0000,0.0226,0.0000,0.0000,0.7533,20.618309,-7.032408,1.8750,0.5000,6.0000,2.7500,0.0000
19,pursuit_avoidance,250,0,1,1,0,-56.5498,-155.1002,-0.0058,0.0200,0.0020,0.0600,0.0000,0.0000,0.1085,0.0000,0.0000,0.7218,17.904398,-8.459339,1.2040,4.7720,5.9800,0.6040,0.0000
20,pursuit_avoidance,250,0,-1,0,1,-156.8524,-120.3715,-0.0063,0.0000,0.0027,0.0821,0.0000,0.0000,0.1153,0.0000,0.0000,0.7412,10.012268,-9.863404,1.3480,4.2280,5.6600,0.7160,0.0000
21,pursuit_avoidance,92,0,-1,0,2,-114.9334,57.2149,-0.0069,0.0000,0.0004,0.2263,0.0000,0.0000,0.0004,0.0000,0.0000,0.7853,7.531584,-10.333115,1.9239,0.8587,5.4674,2.3043,0.0000
22,pursuit_avoidance,90,0,-1,0,2,-110.4461,59.9815,-0.0027,0.0000,0.0008,0.2335,0.0000,0.0000,0.0098,0.0000,0.0000,0.8214,8.325084,-10.835165,1.9444,2.3000,3.9000,0.8000,0.0000
23,pursuit_avoidance,86,0,-1,0,2,-109.9870,58.2109,-0.0055,0.0000,0.0008,0.2330,0.0000,0.0000,0.0000,0.0000,0.0000,0.7578,9.986775,-11.093315,1.9535,1.0698,5.0698,2.0000,0.0000
24,pursuit_avoidance,250,0,1,1,0,-34.0177,-147.6596,-0.0047,0.0500,0.0031,0.0621,0.0000,0.0000,0.0118,0.0000,0.0000,0.6502,7.784221,-11.222961,1.1880,5.0360,5.8120,0.3880,0.0000
25,pursuit_avoidance,45,1,2,2,0,249.5716,14.9089,0.0323,0.6667,0.0011,0.2312,0.0000,0.0000,0.0000,0.0000,0.0000,0.8684,8.358660,-11.090813,1.8889,0.4000,6.0000,2.8000,0.0000
26,pursuit_avoidance,250,0,-1,0,1,-164.3844,-124.6481,-0.0101,0.0000,0.0023,0.0814,0.0000,0.0000,0.0126,0.0000,0.0000,0.6418,7.599822,-11.335192,1.3360,4.2920,5.6680,0.6880,0.0000
27,pursuit_avoidance,88,0,-1,0,2,-118.4527,60.3127,-0.0192,0.0000,0.0012,0.2392,0.0000,0.0000,0.0000,0.0000,0.0000,0.8379,8.177551,-11.007416,1.9432,0.5682,5.6364,2.5341,0.0000
28,pursuit_avoidance,87,0,-1,0,2,-120.4441,59.7075,-0.0182,0.0000,0.0013,0.2384,0.0000,0.0000,0.0000,0.0000,0.0000,0.8570,6.399698,-10.897646,1.9425,0.4598,5.7471,2.6437,0.0000
29,pursuit_avoidance,86,0,-1,1,1,-35.6828,43.4183,-0.0197,0.0872,0.0004,0.1764,0.0000,0.0000,0.0040,0.0000,0.0000,0.7678,5.389320,-10.635865,1.5116,2.9651,5.8256,1.4302,0.0000
30,pursuit_avoidance,85,0,-1,1,1,-33.8700,40.3112,-0.0196,0.0882,0.0006,0.1726,0.0000,0.0000,0.0000,0.0000,0.0000,0.7941,5.774470,-10.531034,1.4824,3.5412,5.4235,0.9412,0.0000
31,pursuit_avoidance,250,0,-1,0,1,-168.7222,-123.9878,-0.0126,0.0000,0.0023,0.0812,0.0000,0.0000,0.0296,0.0000,0.0000,0.6378,5.118840,-10.227939,1.3320,4.3080,5.6760,0.6840,0.0000
32,pursuit_avoidance,83,0,-1,1,1,-16.4329,42.7150,-0.0265,0.1205,0.0002,0.1788,0.0000,0.0000,0.0000,0.0000,0.0000,0.8287,5.371714,-9.928267,1.4940,2.9759,5.9157,1.4699,0.0000
33,pursuit_avoidance,250,0,-1,0,1,-165.2691,-123.9792,-0.0115,0.0000,0.0021,0.0832,0.0000,0.0000,0.0326,0.0000,0.0000,0.6211,4.869572,-9.720195,1.3640,3.9040,5.8880,0.9920,0.0000
34,pursuit_avoidance,44,1,2,2,0,238.2924,13.2863,0.0443,0.6250,0.0013,0.2178,0.0000,0.0000,0.0004,0.0000,0.0000,0.7536,4.864998,-9.422809,1.8182,0.8636,5.9545,2.5455,0.0000
35,pursuit_avoidance,46,1,2,2,0,252.0225,14.1269,0.0467,0.6522,0.0012,0.2176,0.0000,0.0000,0.0000,0.0000,0.0000,0.8060,5.706244,-9.400266,1.8043,0.9130,6.0000,2.5435,0.0000
36,pursuit_avoidance,250,0,-1,0,1,-164.0014,-124.8193,-0.0114,0.0000,0.0021,0.0797,0.0000,0.0000,0.0163,0.0000,0.0000,0.6042,4.881472,-9.088694,1.3400,4.3040,5.6320,0.6640,0.0000
37,pursuit_avoidance,84,0,-1,0,2,-115.7822,58.0740,-0.0232,0.0000,0.0012,0.2373,0.0000,0.0000,0.0002,0.0000,0.0000,0.8629,5.355521,-8.984188,1.9405,0.9762,5.2381,2.1310,0.0000
38,pursuit_avoidance,250,0,-1,0,1,-157.0049,-122.1926,-0.0088,0.0000,0.0025,0.0825,0.0000,0.0000,0.0092,0.0000,0.0000,0.6519,3.702312,-8.776394,1.3360,4.0280,5.9320,0.9520,0.0000
39,pursuit_avoidance,250,0,-1,0,1,-160.3675,-119.9506,-0.0084,0.0000,0.0023,0.0807,0.0000,0.0000,0.0000,0.0000,0.0000,0.6339,3.585457,-8.333436,1.3280,4.2040,5.8040,0.8000,0.0000
40,pursuit_avoidance,250,0,1,1,0,-5.3549,-145.1123,-0.0054,0.0600,0.0020,0.0614,0.0000,0.0000,0.0374,0.0000,0.0000,0.6182,2.920704,-7.866354,1.1760,4.9200,6.0000,0.5400,0.0000
41,pursuit_avoidance,250,0,-1,0,1,-153.4793,-121.3489,-0.0059,0.0000,0.0025,0.0814,0.0000,0.0000,0.0197,0.0000,0.0000,0.6413,2.790444,-7.747595,1.3360,4.1760,5.7840,0.8040,0.0000
42,pursuit_avoidance,250,0,1,1,0,-14.1629,-148.6216,-0.0057,0.0500,0.0024,0.0598,0.0000,0.0000,0.0163,0.0000,0.0000,0.6250,2.553144,-7.449552,1.1760,5.0800,5.8400,0.3800,0.0000
43,pursuit_avoidance,250,0,-1,0,1,-157.8978,-131.5331,-0.0074,0.0000,0.0030,0.0784,0.0000,0.0000,0.0156,0.0000,0.0000,0.6339,1.944624,-6.994790,1.3400,4.3880,5.5480,0.5800,0.0000
44,pursuit_avoidance,250,0,1,1,0,11.5604,-382.7818,0.0015,0.0600,0.0002,0.0345,0.0000,0.0000,0.0003,0.0000,0.0000,0.4634,2.147510,-6.769292,1.1520,5.1000,5.9640,0.4320,0.0000
45,pursuit_avoidance,250,0,-1,0,1,-162.4218,-129.7018,-0.0108,0.0000,0.0030,0.0781,0.0000,0.0000,0.0089,0.0000,0.0000,0.6282,1.762160,-6.533873,1.3280,4.2200,5.7880,0.7840,0.0000
46,pursuit_avoidance,250,0,-1,0,1,-148.9966,-364.2826,-0.0020,0.0000,0.0002,0.0588,0.0000,0.0000,0.0000,0.0000,0.0000,0.5271,1.698667,-6.259085,1.3480,4.0960,5.7920,0.8480,0.0000
47,pursuit_avoidance,250,0,1,1,0,12.9567,-389.4202,0.0021,0.0600,-0.0001,0.0323,0.0000,0.0000,0.0002,0.0000,0.0000,0.2822,1.643243,-6.047138,1.1480,5.0880,6.0000,0.4560,0.0000
48,pursuit_avoidance,250,0,-1,0,1,-144.9769,-363.1589,-0.0005,0.0000,0.0000,0.0569,0.0000,0.0000,0.0009,0.0000,0.0000,0.4881,1.527384,-5.763033,1.3520,4.1080,5.7560,0.8240,0.0000
49,pursuit_avoidance,250,0,-1,0,1,-144.0490,-364.4075,-0.0007,0.0000,0.0003,0.0572,0.0000,0.0000,0.0052,0.0000,0.0000,0.5734,1.403686,-5.626711,1.3400,4.2040,5.7320,0.7640,0.0000
50,pursuit_avoidance,89,0,-1,1,1,23.7773,-78.5401,0.0091,0.1685,-0.0010,0.1431,0.0000,0.0000,0.0107,0.0000,0.0000,0.6545,1.812459,-5.645575,1.9326,0.8427,5.4270,2.2921,0.0000
51,pursuit_avoidance,250,0,1,1,0,-14.7080,-162.1747,-0.0044,0.0500,0.0030,0.0544,0.0000,0.0000,0.0030,0.0000,0.0000,0.5979,2.090100,-5.612017,1.1600,5.0360,5.9800,0.4720,0.0000
52,pursuit_avoidance,250,0,-1,0,1,-149.4787,-140.8167,-0.0039,0.0000,0.0032,0.0752,0.0000,0.0000,0.0162,0.0000,0.0000,0.6156,1.987708,-5.438622,1.3440,4.2520,5.6600,0.7040,0.0000
53,pursuit_avoidance,250,0,1,1,0,15.0713,-425.6333,0.0030,0.0600,0.0000,0.0278,0.0000,0.0000,0.0311,0.0000,0.0000,0.4509,2.111220,-5.454351,1.1680,4.9680,6.0000,0.5160,0.0000
54,pursuit_avoidance,250,0,1,1,0,21.1664,-426.9472,0.0058,0.0600,-0.0003,0.0268,0.0000,0.0000,0.0220,0.0000,0.0000,0.1872,2.051041,-5.607817,1.1800,4.9080,5.9880,0.5400,0.0000
55,pursuit_avoidance,250,0,-1,0,1,-146.5989,-390.3438,-0.0008,0.0000,0.0001,0.0478,0.0000,0.0000,0.0096,0.0000,0.0000,0.4958,2.089116,-5.635335,1.3120,4.2560,5.8480,0.7960,0.0000
56,pursuit_avoidance,250,0,-1,0,1,-143.5928,-405.0716,-0.0006,0.0000,-0.0001,0.0461,0.0000,0.0000,0.0174,0.0000,0.0000,0.2362,2.058057,-5.602591,1.3240,4.1760,5.8560,0.8400,0.0000
57,pursuit_avoidance,83,1,2,2,0,235.8017,-107.2289,0.0261,0.3614,-0.0005,0.0802,0.0000,0.0000,0.0235,0.0000,0.0000,0.5250,1.727073,-5.641209,1.4699,3.1807,5.8554,1.3373,0.0000
58,pursuit_avoidance,250,0,-1,0,1,-149.9948,-147.9672,-0.0047,0.0000,0.0044,0.0709,0.0000,0.0000,0.0034,0.0000,0.0000,0.5797,2.160654,-5.569682,1.3360,4.4640,5.4960,0.5160,0.0000
59,pursuit_avoidance,250,0,1,1,0,20.7841,-421.8204,0.0069,0.0600,0.0001,0.0261,0.0000,0.0000,0.0123,0.0000,0.0000,0.1902,2.337658,-5.571280,1.1560,5.1120,5.9280,0.4080,0.0000
60,pursuit_avoidance,250,0,0,0,0,-94.1667,-560.1768,0.0007,0.0000,0.0000,0.0445,0.0000,0.0000,0.0120,0.0000,0.0000,0.3927,2.326968,-5.433545,2.0000,0.1320,5.8680,2.8680,0.0000
