episode,stage,steps,capture_success,outcome_code,captured_target_count,escaped_target_count,total_reward_hunters,total_reward_targets,avg_chase_reward,avg_capture_reward,avg_escape_reward,avg_alignment_reward,avg_gap_reward,avg_stuck_penalty,avg_blocked_chase,avg_containment_reward,avg_role_geometry_reward,avg_escape_bandwidth,avg_critic_loss,avg_actor_loss,avg_active_targets,avg_min_group_size,avg_max_group_size,avg_group_size_std,avg_interceptors
117,default,250,0,-1,0,1,-72.8748,-456.2514,-0.0045,0.0000,-0.0071,0.1090,0.0000,0.0000,0.0048,0.0000,0.0000,0.3480,1.754454,-5.834618,1.4800,4.5480,4.5480,0.0000,0.5520
118,default,93,1,2,2,0,80.1588,-0.1330,0.0039,0.0323,-0.0446,0.2650,0.0000,0.0000,0.0255,0.0000,0.0000,0.6050,2.451252,-5.794413,1.5699,4.2258,4.2258,0.0000,1.1505
119,default,250,0,-1,0,1,-72.4590,-451.0089,-0.0038,0.0000,-0.0048,0.1104,0.0000,0.0000,0.0087,0.0000,0.0000,0.4519,2.098454,-5.759099,1.4680,4.5840,4.5840,0.0000,0.5560
120,default,250,0,0,0,0,-11.2374,-611.3567,-0.0016,0.0000,0.0199,0.0834,0.0000,0.0000,0.0202,0.0000,0.0000,0.4233,2.463590,-5.651229,2.0000,3.0000,3.0000,0.0000,1.1520
121,default,250,0,-1,0,1,-107.1932,-190.8183,-0.0030,0.0000,-0.0012,0.1488,0.0000,0.0000,0.0597,0.0000,0.0000,0.6198,2.104690,-5.456796,1.6440,4.0560,4.0560,0.0000,1.5000
122,default,250,0,0,0,0,-6.2266,-879.3200,0.0009,0.0000,-0.0289,0.0526,0.0000,0.0000,0.0302,0.0000,0.0000,0.3725,1.921858,-5.252569,2.0000,3.0000,3.0000,0.0000,0.3000
123,default,155,0,-1,0,2,-115.7365,-24.5130,-0.0047,0.0000,-0.0347,0.2586,0.0000,0.0000,0.0247,0.0000,0.0000,0.6264,2.133901,-5.237894,1.9548,3.0968,3.0968,0.0000,1.6452
124,default,250,0,-1,0,1,-143.5654,-474.3445,-0.0018,0.0000,-0.0163,0.1313,0.0000,0.0000,0.0829,0.0000,0.0000,0.5289,2.340735,-5.191431,1.7120,3.8520,3.8520,0.0000,0.6040
125,default,250,0,0,0,0,-14.6555,-312.3316,-0.0023,0.0000,-0.0673,0.1616,0.0000,0.0000,0.0061,0.0000,0.0000,0.4759,2.428734,-5.249412,2.0000,3.0000,3.0000,0.0000,0.9920
126,default,250,0,1,1,0,-1.7013,17.6649,-0.0035,0.0040,-0.0359,0.2022,0.0000,0.0000,0.0290,0.0000,0.0000,0.7099,2.109950,-5.065238,1.4320,4.6920,4.6920,0.0000,1.1320
127,default,250,0,1,1,0,-0.9811,-527.9923,0.0004,0.0040,-0.0160,0.0630,0.0000,0.0000,0.0236,0.0000,0.0000,0.4254,1.382303,-4.964047,1.2920,5.1120,5.1120,0.0000,0.2560
128,default,250,0,0,0,0,-13.6200,-433.8090,-0.0019,0.0000,-0.0556,0.1693,0.0000,0.0000,0.0246,0.0000,0.0000,0.5162,1.641439,-5.101649,2.0000,3.0000,3.0000,0.0000,0.8560
129,default,250,0,0,0,0,-34.4072,-283.3233,-0.0030,0.0000,-0.0474,0.1949,0.0000,0.0000,0.0129,0.0000,0.0000,0.5333,1.290331,-5.211248,2.0000,3.0000,3.0000,0.0000,1.0320
130,default,250,0,0,0,0,-26.5146,-180.8430,-0.0026,0.0000,-0.0602,0.2304,0.0000,0.0000,0.0418,0.0000,0.0000,0.5334,1.018076,-5.124883,2.0000,3.0000,3.0000,0.0000,1.0680
131,default,111,1,2,2,0,78.3112,-15.9400,0.0024,0.0270,-0.0990,0.2186,0.0000,0.0000,0.0421,0.0000,0.0000,0.5369,0.675234,-5.182693,1.9279,3.1622,3.1622,0.0000,1.2703
132,default,250,0,0,0,0,-15.1906,49.6748,-0.0034,0.0000,-0.0835,0.3016,0.0000,0.0000,0.0256,0.0000,0.0000,0.5008,0.744165,-5.264775,2.0000,3.0000,3.0000,0.0000,1.3080
133,default,250,0,1,1,0,-1.2374,15.0401,-0.0012,0.0040,-0.0537,0.2223,0.0000,0.0000,0.0269,0.0000,0.0000,0.5361,0.640103,-5.246949,1.5240,4.4160,4.4160,0.0000,1.0600
134,default,112,1,2,2,0,78.3970,-4.0516,0.0043,0.0268,-0.0907,0.2414,0.0000,0.0000,0.0470,0.0000,0.0000,0.5470,0.559140,-5.398718,1.8482,3.4018,3.4018,0.0000,1.0357
135,default,107,1,2,2,0,77.9484,34.4818,0.0035,0.0280,-0.0616,0.3043,0.0000,0.0000,0.0636,0.0000,0.0000,0.5999,1.056625,-5.435199,1.8879,3.2804,3.2804,0.0000,1.2336
136,default,250,0,1,1,0,-0.9694,27.7078,-0.0040,0.0040,-0.0377,0.2147,0.0000,0.0000,0.0307,0.0000,0.0000,0.6878,1.095592,-5.457106,1.3880,4.8240,4.8240,0.0000,1.0080
137,default,250,0,1,1,0,8.4408,8.3808,-0.0010,0.0040,-0.0803,0.2072,0.0000,0.0000,0.0104,0.0000,0.0000,0.5070,1.105420,-5.384721,1.5760,4.2600,4.2600,0.0000,1.0080
138,default,124,1,2,2,0,77.3563,-10.0180,-0.0009,0.0242,-0.1058,0.2232,0.0000,0.0000,0.0082,0.0000,0.0000,0.4662,1.025663,-5.499233,1.9435,3.1210,3.1210,0.0000,1.0000
139,default,128,1,2,2,0,78.9607,15.7324,0.0013,0.0234,-0.1004,0.2708,0.0000,0.0000,0.0308,0.0000,0.0000,0.5151,1.417497,-5.559884,1.9688,3.0469,3.0469,0.0000,0.9688
140,default,250,0,1,1,0,13.0164,47.1419,-0.0002,0.0040,-0.0631,0.2416,0.0000,0.0000,0.0163,0.0000,0.0000,0.6421,1.493489,-5.721180,1.5720,4.2720,4.2720,0.0000,0.6120
141,default,187,1,2,2,0,75.7543,2.4529,0.0006,0.0160,-0.0859,0.2466,0.0000,0.0000,0.0346,0.0000,0.0000,0.5099,1.276055,-5.747170,1.8449,3.4332,3.4332,0.0000,0.8075
142,default,250,0,0,0,0,-8.1687,43.4298,-0.0012,0.0000,-0.0777,0.2782,0.0000,0.0000,0.0123,0.0000,0.0000,0.5413,1.349578,-5.911539,2.0000,3.0000,3.0000,0.0000,0.7480
143,default,250,0,0,0,0,-15.6548,116.3870,-0.0022,0.0000,-0.0721,0.3285,0.0000,0.0000,0.0160,0.0000,0.0000,0.5769,1.193452,-5.878473,2.0000,3.0000,3.0000,0.0000,1.0000
144,default,250,0,0,0,0,-9.9988,101.6071,-0.0025,0.0000,-0.0860,0.2977,0.0000,0.0000,0.0078,0.0000,0.0000,0.5281,0.727722,-5.747175,2.0000,3.0000,3.0000,0.0000,0.4800
145,default,250,0,0,0,0,-8.4467,120.9939,-0.0016,0.0000,-0.0700,0.3400,0.0000,0.0000,0.0127,0.0000,0.0000,0.5751,0.754991,-5.815439,2.0000,3.0000,3.0000,0.0000,0.7600
146,default,250,0,1,1,0,-11.1547,101.4502,-0.0026,0.0040,-0.0563,0.2628,0.0000,0.0000,0.0440,0.0000,0.0000,0.5967,0.802397,-5.707893,1.4400,4.6680,4.6680,0.0000,0.7000
147,default,250,0,0,0,0,-8.8465,148.3882,-0.0018,0.0000,-0.0185,0.3433,0.0000,0.0000,0.0286,0.0000,0.0000,0.6160,0.432579,-5.509758,2.0000,3.0000,3.0000,0.0000,0.8720
148,default,202,0,-1,1,1,-62.3120,121.5601,-0.0017,0.0050,-0.0407,0.3031,0.0000,0.0000,0.0619,0.0000,0.0000,0.6365,0.342988,-5.251899,1.5396,4.3515,4.3515,0.0000,0.8911
149,default,250,0,-1,0,1,-71.1336,161.3316,-0.0033,0.0000,-0.0566,0.3453,0.0000,0.0000,0.0229,0.0000,0.0000,0.5389,0.968398,-4.952115,1.9760,3.0600,3.0600,0.0000,1.0120
150,default,250,0,-1,0,1,-89.6210,157.6583,-0.0027,0.0000,-0.0771,0.3584,0.0000,0.0000,0.0558,0.0000,0.0000,0.5733,1.093682,-4.643629,1.9200,3.2280,3.2280,0.0000,0.8920
151,default,250,0,-1,0,1,-75.9135,198.3524,-0.0031,0.0000,-0.0118,0.3767,0.0000,0.0000,0.0411,0.0000,0.0000,0.7651,1.553822,-4.306013,1.9280,3.2040,3.2040,0.0000,0.9360
152,default,250,0,0,0,0,-9.0157,217.9921,-0.0017,0.0000,0.0014,0.4326,0.0000,0.0000,0.0547,0.0000,0.0000,0.7551,1.695978,-4.014945,2.0000,3.0000,3.0000,0.0000,0.8640
153,default,250,0,-1,0,1,-71.1187,192.2026,-0.0023,0.0000,-0.0170,0.3674,0.0000,0.0000,0.0540,0.0000,0.0000,0.7981,1.820487,-3.729532,1.8120,3.5520,3.5520,0.0000,0.9120
154,default,250,0,1,1,0,3.9996,90.6163,-0.0034,0.0040,-0.0318,0.2247,0.0000,0.0000,0.0403,0.0000,0.0000,0.6753,2.006147,-3.533057,1.2760,5.1600,5.1600,0.0000,0.4800
155,default,250,0,1,1,0,2.3112,158.0352,-0.0020,0.0040,-0.0392,0.3616,0.0000,0.0000,0.0434,0.0000,0.0000,0.6929,1.845459,-3.446049,1.8280,3.5040,3.5040,0.0000,0.6920
156,default,250,0,1,1,0,9.6347,120.8130,-0.0009,0.0040,-0.0181,0.2802,0.0000,0.0000,0.0200,0.0000,0.0000,0.7673,1.361164,-3.363880,1.4080,4.7640,4.7640,0.0000,0.6160
157,default,250,0,0,0,0,-9.4326,142.5301,-0.0021,0.0000,-0.0591,0.3716,0.0000,0.0000,0.0276,0.0000,0.0000,0.6569,0.769602,-3.320902,2.0000,3.0000,3.0000,0.0000,0.7720
158,default,250,0,-1,0,1,-102.9555,163.5471,-0.0028,0.0000,-0.0493,0.3452,0.0000,0.0000,0.0734,0.0000,0.0000,0.6197,0.626887,-3.346685,1.9120,3.2520,3.2520,0.0000,0.9720
159,default,250,0,-1,0,1,-73.6260,177.1876,-0.0023,0.0000,-0.0431,0.3675,0.0000,0.0000,0.0405,0.0000,0.0000,0.6674,0.762278,-3.287301,1.9360,3.1800,3.1800,0.0000,0.6880
160,default,250,0,0,0,0,-9.0274,-72.0229,-0.0020,0.0000,-0.0139,0.3176,0.0000,0.0000,0.0051,0.0000,0.0000,0.6232,0.941233,-3.286793,2.0000,3.0000,3.0000,0.0000,0.4960
161,default,192,0,-1,1,1,-67.9979,136.7717,-0.0017,0.0052,-0.0439,0.3840,0.0000,0.0000,0.0326,0.0000,0.0000,0.6944,0.573793,-3.310723,1.8281,3.4844,3.4844,0.0000,0.6354
162,default,250,0,-1,0,1,-75.0042,202.8971,-0.0026,0.0000,-0.0265,0.4105,0.0000,0.0000,0.0264,0.0000,0.0000,0.6263,1.378376,-3.277840,1.9560,3.1200,3.1200,0.0000,0.7840
163,default,250,0,0,0,0,-9.0028,212.9295,-0.0014,0.0000,-0.0121,0.4360,0.0000,0.0000,0.0097,0.0000,0.0000,0.7249,1.738357,-3.290514,2.0000,3.0000,3.0000,0.0000,0.6200
164,default,250,0,0,0,0,-17.5788,142.3647,-0.0032,0.0000,-0.0657,0.3790,0.0000,0.0000,0.0339,0.0000,0.0000,0.6085,1.401391,-3.332374,2.0000,3.0000,3.0000,0.0000,0.7720
165,default,250,0,0,0,0,-12.4105,169.2405,-0.0027,0.0000,-0.0444,0.3937,0.0000,0.0000,0.0404,0.0000,0.0000,0.6368,1.545335,-3.347629,2.0000,3.0000,3.0000,0.0000,0.7040
166,default,250,0,0,0,0,-10.9723,219.0070,-0.0022,0.0000,0.0123,0.4237,0.0000,0.0000,0.0408,0.0000,0.0000,0.7495,1.267146,-3.427554,2.0000,3.0000,3.0000,0.0000,0.7000
167,default,250,0,1,1,0,4.2333,160.0666,-0.0021,0.0040,-0.0442,0.3791,0.0000,0.0000,0.0663,0.0000,0.0000,0.6901,0.959852,-3.379289,1.8880,3.3240,3.3240,0.0000,0.6600
168,default,250,0,0,0,0,-14.7043,198.9463,-0.0031,0.0000,-0.0374,0.4333,0.0000,0.0000,0.0091,0.0000,0.0000,0.7400,0.743264,-3.355716,2.0000,3.0000,3.0000,0.0000,0.7800
169,default,250,0,0,0,0,-8.3517,230.6333,-0.0012,0.0000,0.0125,0.4468,0.0000,0.0000,0.0342,0.0000,0.0000,0.8772,0.255179,-3.356278,2.0000,3.0000,3.0000,0.0000,0.9240
170,default,250,0,0,0,0,-19.2859,210.7998,-0.0034,0.0000,-0.0104,0.4318,0.0000,0.0000,0.0272,0.0000,0.0000,0.7833,0.148465,-3.330278,2.0000,3.0000,3.0000,0.0000,0.6880
171,default,250,0,1,1,0,6.9077,136.4008,-0.0031,0.0040,-0.0894,0.3776,0.0000,0.0000,0.0345,0.0000,0.0000,0.6122,0.127687,-3.314107,1.9920,3.0120,3.0120,0.0000,0.6440
172,default,250,0,1,1,0,2.3662,153.2608,-0.0012,0.0040,-0.0377,0.3483,0.0000,0.0000,0.0495,0.0000,0.0000,0.7859,0.133966,-3.264092,1.6760,3.9600,3.9600,0.0000,0.7960
173,default,250,0,0,0,0,-15.0065,222.1601,-0.0011,0.0000,0.0087,0.4389,0.0000,0.0000,0.0680,0.0000,0.0000,0.8427,0.137124,-3.168419,2.0000,3.0000,3.0000,0.0000,0.7240
174,default,250,0,0,0,0,-18.6396,192.9290,-0.0005,0.0000,-0.0359,0.4349,0.0000,0.0000,0.0406,0.0000,0.0000,0.7412,0.111203,-3.138628,2.0000,3.0000,3.0000,0.0000,0.9200
175,default,250,0,0,0,0,-9.6674,180.6136,-0.0022,0.0000,-0.0351,0.3944,0.0000,0.0000,0.0526,0.0000,0.0000,0.7947,0.126507,-3.109462,2.0000,3.0000,3.0000,0.0000,0.6080
176,default,250,0,1,1,0,11.6148,145.4302,-0.0021,0.0040,-0.0236,0.3260,0.0000,0.0000,0.0541,0.0000,0.0000,0.6893,0.124290,-3.102458,1.6280,4.1040,4.1040,0.0000,0.4960
177,default,250,0,0,0,0,-7.5270,223.5917,-0.0010,0.0000,-0.0089,0.4541,0.0000,0.0000,0.0977,0.0000,0.0000,0.8135,0.111473,-3.105122,2.0000,3.0000,3.0000,0.0000,0.5200
178,default,250,0,0,0,0,-9.0330,186.2736,-0.0016,0.0000,-0.0396,0.4136,0.0000,0.0000,0.0736,0.0000,0.0000,0.7471,0.142745,-3.096379,2.0000,3.0000,3.0000,0.0000,0.7080
179,default,250,0,0,0,0,-8.6161,220.4911,-0.0016,0.0000,-0.0067,0.4472,0.0000,0.0000,0.0659,0.0000,0.0000,0.8472,0.149640,-3.132707,2.0000,3.0000,3.0000,0.0000,0.8320
180,default,250,0,1,1,0,13.7143,111.8309,-0.0006,0.0040,-0.0323,0.2651,0.0000,0.0000,0.0206,0.0000,0.0000,0.6088,0.146259,-3.134745,1.4000,4.7880,4.7880,0.0000,0.3600
181,default,250,0,1,1,0,5.4330,138.2812,-0.0002,0.0040,-0.0221,0.3032,0.0000,0.0000,0.0572,0.0000,0.0000,0.6546,0.141110,-3.092844,1.4160,4.7400,4.7400,0.0000,0.3200
182,default,250,0,0,0,0,-16.3746,195.6608,-0.0009,0.0000,-0.0039,0.4209,0.0000,0.0000,0.0475,0.0000,0.0000,0.7860,0.117238,-3.109846,2.0000,3.0000,3.0000,0.0000,0.6120
183,default,250,0,0,0,0,-17.8390,166.0905,-0.0015,0.0000,-0.0494,0.3810,0.0000,0.0000,0.0418,0.0000,0.0000,0.6647,0.131295,-3.099559,2.0000,3.0000,3.0000,0.0000,0.5480
184,default,250,0,0,0,0,-13.0112,198.9646,-0.0010,0.0000,-0.0341,0.4322,0.0000,0.0000,0.0317,0.0000,0.0000,0.6478,0.114153,-3.076334,2.0000,3.0000,3.0000,0.0000,0.6880
185,default,250,0,-1,0,1,-69.7827,211.8384,-0.0013,0.0000,-0.0131,0.4080,0.0000,0.0000,0.0769,0.0000,0.0000,0.7226,0.151160,-3.031251,1.9320,3.1920,3.1920,0.0000,0.5400
186,default,250,0,0,0,0,-10.5312,190.6802,-0.0007,0.0000,-0.0242,0.4036,0.0000,0.0000,0.0571,0.0000,0.0000,0.6438,0.409123,-2.964612,2.0000,3.0000,3.0000,0.0000,0.7040
187,default,250,0,0,0,0,-14.2529,167.9982,-0.0016,0.0000,-0.0534,0.4019,0.0000,0.0000,0.0410,0.0000,0.0000,0.6657,0.465001,-2.905703,2.0000,3.0000,3.0000,0.0000,0.6680
188,default,250,0,0,0,0,-15.3400,224.4877,-0.0006,0.0000,0.0011,0.4461,0.0000,0.0000,0.0541,0.0000,0.0000,0.7951,0.465455,-2.868558,2.0000,3.0000,3.0000,0.0000,0.6480
189,default,250,0,1,1,0,12.1564,110.2611,-0.0008,0.0040,-0.0356,0.2592,0.0000,0.0000,0.0138,0.0000,0.0000,0.5882,0.452584,-2.813791,1.2000,5.3880,5.3880,0.0000,0.3000
190,default,102,1,2,2,0,79.4718,66.8606,0.0035,0.0294,-0.0137,0.3806,0.0000,0.0000,0.0351,0.0000,0.0000,0.6187,0.496696,-2.806718,1.6765,3.9118,3.9118,0.0000,0.3039
191,default,83,1,2,2,0,81.1494,31.1294,0.0075,0.0361,-0.0291,0.3135,0.0000,0.0000,0.0222,0.0000,0.0000,0.6779,0.923653,-2.829974,1.6145,4.0843,4.0843,0.0000,0.5422
192,default,250,0,1,1,0,11.4872,120.6142,-0.0017,0.0040,-0.0175,0.2617,0.0000,0.0000,0.0304,0.0000,0.0000,0.7646,1.536713,-2.813012,1.3360,4.9800,4.9800,0.0000,0.2160
193,default,86,1,2,2,0,78.1052,56.4839,0.0081,0.0349,-0.0072,0.3821,0.0000,0.0000,0.0649,0.0000,0.0000,0.7545,2.090119,-2.813738,1.7209,3.7674,3.7674,0.0000,0.5930
194,default,250,0,1,1,0,9.7590,45.3380,-0.0019,0.0040,-0.0314,0.2053,0.0000,0.0000,0.0101,0.0000,0.0000,0.6564,1.913253,-2.861962,1.2360,5.2800,5.2800,0.0000,0.1680
195,default,147,1,2,2,0,72.5306,69.8967,0.0033,0.0204,-0.0248,0.3033,0.0000,0.0000,0.0962,0.0000,0.0000,0.6349,1.947955,-2.921674,1.5986,4.1633,4.1633,0.0000,0.3333
196,default,250,0,0,0,0,-14.0816,118.8157,-0.0025,0.0000,-0.1081,0.3777,0.0000,0.0000,0.0311,0.0000,0.0000,0.5864,2.467958,-2.975943,2.0000,3.0000,3.0000,0.0000,0.2840
197,default,250,0,0,0,0,-7.1511,180.1289,-0.0007,0.0000,-0.0438,0.4068,0.0000,0.0000,0.0227,0.0000,0.0000,0.6724,1.985629,-3.000148,2.0000,3.0000,3.0000,0.0000,0.6000
198,default,250,0,1,1,0,4.6023,104.7858,-0.0027,0.0040,-0.0409,0.2900,0.0000,0.0000,0.0465,0.0000,0.0000,0.5997,2.446080,-3.009631,1.3520,4.9320,4.9320,0.0000,0.3560
199,default,250,0,1,1,0,4.4365,152.0330,-0.0014,0.0040,0.0033,0.3038,0.0000,0.0000,0.0360,0.0000,0.0000,0.8409,1.891228,-2.953992,1.3640,4.8960,4.8960,0.0000,0.3320
200,default,250,0,0,0,0,-9.6701,-415.3768,-0.0013,0.0000,-0.0069,0.2142,0.0000,0.0000,0.0250,0.0000,0.0000,0.5894,1.173066,-2.916688,2.0000,3.0000,3.0000,0.0000,0.2560
201,default,250,0,0,0,0,-9.0355,198.0807,-0.0019,0.0000,-0.0228,0.4198,0.0000,0.0000,0.0132,0.0000,0.0000,0.7854,0.915585,-2.876675,2.0000,3.0000,3.0000,0.0000,0.6080
202,default,250,0,0,0,0,-16.3146,212.0269,-0.0020,0.0000,0.0027,0.4274,0.0000,0.0000,0.0114,0.0000,0.0000,0.8187,0.613308,-2.807767,2.0000,3.0000,3.0000,0.0000,0.5120
203,default,250,0,0,0,0,-63.0211,222.3594,-0.0019,0.0000,0.0022,0.4493,0.0000,0.0000,0.0809,0.0000,0.0000,0.8498,0.124126,-2.742385,2.0000,3.0000,3.0000,0.0000,0.6640
204,default,250,0,0,0,0,-21.3145,216.5984,-0.0021,0.0000,-0.0040,0.4392,0.0000,0.0000,0.0472,0.0000,0.0000,0.8227,0.156979,-2.611521,2.0000,3.0000,3.0000,0.0000,0.7360
205,default,250,0,0,0,0,-9.1678,220.0382,-0.0021,0.0000,0.0021,0.4360,0.0000,0.0000,0.0226,0.0000,0.0000,0.8628,0.151985,-2.556190,2.0000,3.0000,3.0000,0.0000,0.7240
206,default,250,0,0,0,0,-8.8604,209.2955,-0.0017,0.0000,-0.0298,0.4485,0.0000,0.0000,0.0239,0.0000,0.0000,0.7986,0.144947,-2.603609,2.0000,3.0000,3.0000,0.0000,0.7640
207,default,250,0,0,0,0,-9.7381,205.8090,-0.0019,0.0000,-0.0219,0.4315,0.0000,0.0000,0.0400,0.0000,0.0000,0.7302,0.133027,-2.613824,2.0000,3.0000,3.0000,0.0000,0.7760
208,default,186,0,-1,1,1,-61.4051,133.0641,-0.0005,0.0054,-0.0265,0.3385,0.0000,0.0000,0.0255,0.0000,0.0000,0.7840,0.165315,-2.564681,1.4516,4.6129,4.6129,0.0000,0.7581
209,default,78,1,2,2,0,81.1297,34.9460,0.0097,0.0385,-0.0397,0.3150,0.0000,0.0000,0.0395,0.0000,0.0000,0.6795,0.486688,-2.597147,1.7564,3.6538,3.6538,0.0000,0.3462
210,default,250,0,0,0,0,-10.6612,221.4928,-0.0021,0.0000,-0.0040,0.4450,0.0000,0.0000,0.0607,0.0000,0.0000,0.7714,1.518906,-2.535427,2.0000,3.0000,3.0000,0.0000,0.7040
211,default,176,0,-1,1,1,-66.3298,143.4105,-0.0018,0.0057,-0.0230,0.3934,0.0000,0.0000,0.0583,0.0000,0.0000,0.8046,1.154170,-2.586868,1.7330,3.7670,3.7670,0.0000,0.9830
212,default,250,0,1,1,0,-7.2255,120.7161,-0.0037,0.0040,-0.0227,0.2722,0.0000,0.0000,0.0387,0.0000,0.0000,0.7338,2.259411,-2.611893,1.2760,5.1600,5.1600,0.0000,0.4880
213,default,250,0,-1,0,1,-69.1540,227.8273,-0.0015,0.0000,-0.0092,0.4371,0.0000,0.0000,0.0180,0.0000,0.0000,0.7079,1.724103,-2.604962,1.9400,3.1680,3.1680,0.0000,0.9160
214,default,250,0,1,1,0,1.9288,143.2175,-0.0019,0.0040,0.0073,0.2970,0.0000,0.0000,0.0462,0.0000,0.0000,0.7316,2.325879,-2.551390,1.3520,4.9320,4.9320,0.0000,0.7240
215,default,250,0,0,0,0,-11.4673,204.3417,-0.0024,0.0000,-0.0277,0.4458,0.0000,0.0000,0.0334,0.0000,0.0000,0.7363,2.411682,-2.522734,2.0000,3.0000,3.0000,0.0000,1.0800
216,default,250,0,0,0,0,-13.4738,190.3282,-0.0021,0.0000,-0.0100,0.4205,0.0000,0.0000,0.0096,0.0000,0.0000,0.7440,2.161942,-2.494786,2.0000,3.0000,3.0000,0.0000,0.7880
217,default,250,0,-1,0,1,-74.5465,198.2178,-0.0035,0.0000,-0.0304,0.4057,0.0000,0.0000,0.0156,0.0000,0.0000,0.7596,1.210244,-2.454264,1.8920,3.3120,3.3120,0.0000,0.6600
218,default,250,0,0,0,0,-12.4050,203.6503,-0.0020,0.0000,-0.0073,0.4208,0.0000,0.0000,0.0301,0.0000,0.0000,0.7812,1.111090,-2.462015,2.0000,3.0000,3.0000,0.0000,0.6520
219,default,250,0,0,0,0,-8.8869,181.0331,-0.0010,0.0000,-0.0280,0.4340,0.0000,0.0000,0.0575,0.0000,0.0000,0.7056,0.753124,-2.462347,2.0000,3.0000,3.0000,0.0000,0.8800
220,default,250,0,0,0,0,-13.9461,191.2088,-0.0012,0.0000,-0.0060,0.3864,0.0000,0.0000,0.0213,0.0000,0.0000,0.8114,0.736838,-2.444390,2.0000,3.0000,3.0000,0.0000,0.5600
221,default,104,1,2,2,0,79.9810,57.5117,0.0050,0.0288,-0.0417,0.3567,0.0000,0.0000,0.0319,0.0000,0.0000,0.6151,0.429153,-2.458531,1.8269,3.4615,3.4615,0.0000,0.3654
222,default,105,1,2,2,0,79.3537,67.4196,0.0043,0.0286,-0.0433,0.4024,0.0000,0.0000,0.0643,0.0000,0.0000,0.7152,0.736487,-2.548152,1.9619,3.0571,3.0571,0.0000,0.3905
223,default,250,0,1,1,0,-12.5592,117.7834,-0.0012,0.0040,-0.0192,0.2699,0.0000,0.0000,0.0731,0.0000,0.0000,0.6724,1.945599,-2.632064,1.4560,4.6200,4.6200,0.0000,0.3920
224,default,173,1,2,2,0,78.5865,102.9526,0.0006,0.0173,-0.0690,0.3897,0.0000,0.0000,0.0326,0.0000,0.0000,0.5649,1.650171,-2.663854,1.9827,3.0173,3.0173,0.0000,0.2370
225,default,250,0,0,0,0,-8.0657,179.9488,-0.0013,0.0000,-0.0441,0.4038,0.0000,0.0000,0.0173,0.0000,0.0000,0.5882,2.176920,-2.768026,2.0000,3.0000,3.0000,0.0000,0.4120
226,default,250,0,0,0,0,-7.8796,196.5046,-0.0012,0.0000,-0.0251,0.4161,0.0000,0.0000,0.0048,0.0000,0.0000,0.7288,1.614041,-2.868144,2.0000,3.0000,3.0000,0.0000,0.3440
227,default,250,0,1,1,0,9.7035,150.9594,-0.0020,0.0040,-0.0323,0.3379,0.0000,0.0000,0.0094,0.0000,0.0000,0.6340,2.163045,-3.039053,1.6440,4.0560,4.0560,0.0000,0.3560
228,default,250,0,1,1,0,11.8785,151.0530,-0.0021,0.0040,-0.0207,0.3258,0.0000,0.0000,0.0204,0.0000,0.0000,0.8549,1.403603,-3.107357,1.5320,4.3920,4.3920,0.0000,0.3200
229,default,250,0,0,0,0,-9.1717,163.2655,-0.0021,0.0000,-0.0312,0.3675,0.0000,0.0000,0.0185,0.0000,0.0000,0.6993,1.374187,-3.155558,2.0000,3.0000,3.0000,0.0000,0.4520
230,default,250,0,1,1,0,11.7584,143.6563,-0.0013,0.0040,-0.0574,0.3798,0.0000,0.0000,0.0142,0.0000,0.0000,0.7089,0.632953,-3.012755,1.8080,3.5640,3.5640,0.0000,0.4960
231,default,250,0,0,0,0,-17.3237,170.2239,-0.0022,0.0000,-0.0225,0.3783,0.0000,0.0000,0.0460,0.0000,0.0000,0.7588,0.515699,-2.940044,2.0000,3.0000,3.0000,0.0000,0.2240
232,default,250,0,1,1,0,2.9473,112.2979,-0.0019,0.0040,-0.0293,0.2889,0.0000,0.0000,0.0698,0.0000,0.0000,0.6445,0.119586,-2.935210,1.6000,4.1880,4.1880,0.0000,0.4080
233,default,250,0,0,0,0,-14.0986,211.0877,-0.0013,0.0000,-0.0081,0.4283,0.0000,0.0000,0.0395,0.0000,0.0000,0.7677,0.116799,-2.916550,2.0000,3.0000,3.0000,0.0000,0.4160
234,default,250,0,1,1,0,8.9363,107.0412,-0.0022,0.0040,-0.0201,0.2553,0.0000,0.0000,0.0361,0.0000,0.0000,0.7847,0.131147,-2.805870,1.3720,4.8720,4.8720,0.0000,0.3920
235,default,250,0,1,1,0,11.2329,124.7889,-0.0019,0.0040,-0.0225,0.2751,0.0000,0.0000,0.0314,0.0000,0.0000,0.7262,0.134841,-2.774287,1.4080,4.7640,4.7640,0.0000,0.3520
236,default,250,0,0,0,0,-13.6859,154.1297,-0.0015,0.0000,-0.0380,0.3859,0.0000,0.0000,0.0120,0.0000,0.0000,0.7068,0.129357,-2.748825,2.0000,3.0000,3.0000,0.0000,0.5000
237,default,250,0,1,1,0,12.3242,102.6135,-0.0017,0.0040,-0.0430,0.2673,0.0000,0.0000,0.0372,0.0000,0.0000,0.7302,0.128524,-2.712772,1.3800,4.8480,4.8480,0.0000,0.2120
238,default,250,0,1,1,0,11.9837,140.8161,-0.0005,0.0040,-0.0105,0.2951,0.0000,0.0000,0.0430,0.0000,0.0000,0.6962,0.137031,-2.801799,1.3960,4.8000,4.8000,0.0000,0.3120
